timestamp,age,gender,purchase_frequency,purchase_categories,personalized_recommendation_frequency,browsing_frequency,product_search_method,search_result_exploration,customer_reviews_importance,add_to_cart_browsing,cart_completion_frequency,cart_abandonment_factors,saveforlater_frequency,review_left,review_reliability,review_helpfulness,personalized_recommendation_frequency_1,recommendation_helpfulness,rating_accuracy,shopping_satisfaction,service_appreciation,improvement_areas,rating_accuracy_num,customer_reviews_importance_num,recommendation_helpfulness_num,shopping_satisfaction_num,saveforlater_frequency_num,cart_completion_frequency_num,timestamp_parsed,ts_year,ts_month,ts_day,ts_hour,ts_weekday,timestamp_topic_0,timestamp_topic_1,timestamp_topic_2,timestamp_topic_3,timestamp_topic_4,timestamp_topic_5,purchase_categories_topic_0,purchase_categories_topic_1,cart_abandonment_factors_topic_0,cart_abandonment_factors_topic_1,cluster_kmeans,cluster_dbscan,cluster_agg,cluster_gmm,cluster_label_used
2023/06/11 10:58:09 PM GMT+5:30,26,Prefer not to say,Less than once a month,Home and Kitchen;others,No,Rarely,others,First page,5,No,Never,others,Never,No,Never,No,5,No,5,5,User-friendly website/app interface,Product quality and accuracy,5.0,5.0,,5.0,1.0,1.0,2023-06-11 22:58:09-05:30,2023,6,11,22,6,0.0280746889118244,0.8599439724093745,0.0280162679128042,0.0280470065693399,0.0279342002337104,0.0279838639629464,0.8326462361431456,0.1673537638568543,0.5,0.5,0,-1,0,0,0
2023/06/11 10:58:52 PM GMT+5:30,36,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Rarely,others,First page,5,Maybe,Rarely,others,Never,No,Rarely,No,4,No,5,4,Wide product selection,Customer service responsiveness,5.0,5.0,,4.0,1.0,2.0,2023-06-11 22:58:52-05:30,2023,6,11,22,6,0.0278742495117418,0.8605151631068977,0.0278617091173438,0.0279118193958568,0.0279357895601369,0.0279012693080226,0.3414092851526727,0.6585907148473272,0.5,0.5,0,-1,0,1,0
2023/06/11 10:59:30 PM GMT+5:30,36,Female,Once a month,Groceries and Gourmet Food,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,No,3,Sometimes,3,3,Competitive prices,Reducing packaging waste,3.0,3.0,3.0,3.0,3.0,3.0,2023-06-11 22:59:30-05:30,2023,6,11,22,6,0.0334395540182745,0.033804547299447,0.0334407628202289,0.033477075777081,0.832267552872162,0.0335705072128063,0.8749670464993454,0.1250329535006545,0.1666824542265414,0.8333175457734585,0,-1,0,0,0
2023/06/11 11:00:11 PM GMT+5:30,28,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,others,Multiple pages,4,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,Sometimes,3,4,Product recommendations,Reducing packaging waste,3.0,4.0,3.0,4.0,3.0,2.0,2023-06-11 23:00:11-05:30,2023,6,11,23,6,0.2390803201376185,0.6490858103913726,0.02796221320569,0.0278506996009076,0.0279877757429719,0.0280331809214392,0.562945602628819,0.437054397371181,0.9166431756145148,0.083356824385485,0,-1,0,0,0
2023/06/11 11:01:04 PM GMT+5:30,40,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,Yes,Few times a month,categories,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Sometimes,3,No,2,3,Wide product selection,Shipping speed and reliability,2.0,2.0,,3.0,3.0,3.0,2023-06-11 23:01:04-05:30,2023,6,11,23,6,0.0278679614904505,0.0281302486672267,0.0278478792744365,0.0278853619212916,0.8602195764340248,0.0280489722125697,0.5289709476808155,0.4710290523191844,0.9166431756145148,0.083356824385485,1,-1,1,1,1
2023/06/11 11:02:11 PM GMT+5:30,50,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Rarely,Sometimes,3,Sometimes,4,3,Product recommendations,Reducing packaging waste,4.0,3.0,3.0,3.0,3.0,3.0,2023-06-11 23:02:11-05:30,2023,6,11,23,6,0.027841889173084,0.0281817511697858,0.0278425822189953,0.0278339361913774,0.0279968929316713,0.860302948315086,0.3414092851526727,0.6585907148473272,0.9166431756145148,0.083356824385485,0,-1,0,0,0
2023/06/11 11:02:55 PM GMT+5:30,27,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Yes,2,No,2,3,Wide product selection,Product quality and accuracy,2.0,2.0,,3.0,3.0,4.0,2023-06-11 23:02:55-05:30,2023,6,11,23,6,0.0278419268296283,0.0280541843498407,0.0278426174013379,0.0278339692031655,0.0280867665075931,0.8603405357084343,0.3414092851526727,0.6585907148473272,0.9166431756145148,0.083356824385485,1,-1,0,1,1
2023/06/11 11:03:34 PM GMT+5:30,27,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a month,Filter,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,Sometimes,3,Sometimes,3,4,Wide product selection,Shipping speed and reliability,3.0,3.0,3.0,4.0,3.0,3.0,2023-06-11 23:03:34-05:30,2023,6,11,23,6,0.2391994667511248,0.6489646251775624,0.027972174036066,0.0279476266383644,0.0279426538692047,0.0279734535276772,0.0868156385412483,0.9131843614587516,0.9166431756145148,0.083356824385485,0,-1,0,1,0
2023/06/11 11:04:17 PM GMT+5:30,45,Male,Few times a month,Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,Keyword,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,Yes,2,3,Product recommendations,Product quality and accuracy,2.0,4.0,,3.0,4.0,3.0,2023-06-11 23:04:17-05:30,2023,6,11,23,6,0.0278679971925012,0.0281306293023193,0.0279999406882207,0.0278751827118843,0.8600772126399221,0.0280490374651523,0.6183487466931364,0.3816512533068635,0.9166431756145148,0.083356824385485,0,-1,1,0,0
2023/06/11 11:04:55 PM GMT+5:30,46,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,categories,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,2,Yes,2,3,Competitive prices,Reducing packaging waste,2.0,3.0,,3.0,3.0,3.0,2023-06-11 23:04:55-05:30,2023,6,11,23,6,0.0278679568584372,0.0281216453247637,0.027847875869663,0.0278499699206342,0.8602162048523386,0.0280963471741631,0.6183487466931364,0.3816512533068635,0.9166431756145148,0.083356824385485,0,-1,1,0,0
2023/06/11 11:05:38 PM GMT+5:30,60,Prefer not to say,Less than once a month,Home and Kitchen;others,Sometimes,Few times a month,categories,First page,4,Yes,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,4,No,3,4,Product recommendations,Customer service responsiveness,3.0,4.0,,4.0,3.0,3.0,2023-06-11 23:05:38-05:30,2023,6,11,23,6,0.0279069207938143,0.0281637074249368,0.0280286406538259,0.0279564220066805,0.8598774425838558,0.0280668665368864,0.8326462361431456,0.1673537638568543,0.1250428283408851,0.8749571716591149,0,-1,0,0,0
2023/06/11 11:06:16 PM GMT+5:30,32,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,Filter,First page,1,Yes,Always,Found a better price elsewhere,Often,No,Occasionally,No,2,No,2,4,Wide product selection,Reducing packaging waste,2.0,1.0,,4.0,4.0,5.0,2023-06-11 23:06:16-05:30,2023,6,11,23,6,0.0334605803780774,0.8324952738776397,0.0334619721406707,0.0334446637324736,0.0335496126870669,0.0335878971840718,0.3414092851526727,0.6585907148473272,0.1666824542265414,0.8333175457734585,1,-1,0,1,1
2023/06/11 11:06:52 PM GMT+5:30,45,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,2,No,Sometimes,others,Sometimes,No,Rarely,No,3,No,2,2,Competitive prices,Customer service responsiveness,2.0,2.0,,2.0,3.0,3.0,2023-06-11 23:06:52-05:30,2023,6,11,23,6,0.0334605876058804,0.8324789885319527,0.0334619787923233,0.0334605829182559,0.0335496419756884,0.0335882201758989,0.562945602628819,0.437054397371181,0.5,0.5,1,-1,0,0,1
2023/06/11 11:07:31 PM GMT+5:30,25,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Few times a week,Keyword,Multiple pages,3,No,Often,Found a better price elsewhere,Often,No,Occasionally,Yes,2,No,2,2,Product recommendations,Customer service responsiveness,2.0,3.0,,2.0,4.0,4.0,2023-06-11 23:07:31-05:30,2023,6,11,23,6,0.027858357970175,0.5647826288074218,0.3235132047873916,0.0278483302874015,0.0280069915162581,0.0279904866313518,0.3414092851526727,0.6585907148473272,0.1666824542265414,0.8333175457734585,1,-1,0,0,1
2023/06/11 11:08:35 PM GMT+5:30,37,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,3,No,2,3,Product recommendations,Shipping speed and reliability,2.0,3.0,,3.0,3.0,3.0,2023-06-11 23:08:35-05:30,2023,6,11,23,6,0.0280375032632666,0.0281594682079112,0.0279587662587797,0.0279335076696671,0.8598714172978785,0.0280393373024967,0.562945602628819,0.437054397371181,0.9166431756145148,0.083356824385485,0,-1,1,0,0
2023/06/11 11:09:33 PM GMT+5:30,37,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Rarely,Keyword,First page,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Moderately,Sometimes,1,No,2,3,Product recommendations,Customer service responsiveness,2.0,3.0,,3.0,3.0,2.0,2023-06-11 23:09:33-05:30,2023,6,11,23,6,0.028011165962416,0.5316386610073847,0.0279792620802317,0.3563335465075511,0.0279673275829442,0.0280700368594721,0.0868156385412483,0.9131843614587516,0.9166431756145148,0.083356824385485,0,-1,0,0,0
2023/06/11 11:10:14 PM GMT+5:30,32,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Yes,2,No,2,3,Product recommendations,Customer service responsiveness,2.0,2.0,,3.0,3.0,3.0,2023-06-11 23:10:14-05:30,2023,6,11,23,6,0.0278471324084657,0.0282426268375919,0.0278478834661764,0.0278714737227013,0.8601713104014647,0.0280195731636,0.3414092851526727,0.6585907148473272,0.9166431756145148,0.083356824385485,1,-1,1,0,1
2023/06/11 11:10:59 PM GMT+5:30,56,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,No,2,No,2,2,Product recommendations,Reducing packaging waste,2.0,3.0,,2.0,3.0,3.0,2023-06-11 23:10:59-05:30,2023,6,11,23,6,0.0278471300227175,0.0282423954430019,0.0278479150075153,0.0278714715277165,0.8601715189945504,0.028019569004498,0.3414092851526727,0.6585907148473272,0.9166431756145148,0.083356824385485,1,-1,1,0,1
2023/06/11 11:15:03 PM GMT+5:30,34,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Never,Sometimes,3,No,3,2,Product recommendations,Customer service responsiveness,3.0,3.0,,2.0,3.0,3.0,2023-06-11 23:15:03-05:30,2023,6,11,23,6,0.0278608893114416,0.8601879560072838,0.0279416267675253,0.0280841692354131,0.0279183935390007,0.0280069651393355,0.3414092851526727,0.6585907148473272,0.9166431756145148,0.083356824385485,0,-1,0,0,0
2023/06/11 11:15:37 PM GMT+5:30,21,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,categories,First page,3,Maybe,Often,Changed my mind or no longer need the item,Rarely,No,Moderately,Sometimes,2,Yes,1,1,Wide product selection,Product quality and accuracy,1.0,3.0,,1.0,2.0,4.0,2023-06-11 23:15:37-05:30,2023,6,11,23,6,0.2392671569487485,0.6488070857355237,0.0278620006611309,0.0280543484688357,0.0279426992453046,0.0280667089404564,0.562945602628819,0.437054397371181,0.9166431756145148,0.083356824385485,1,-1,0,1,1
2023/06/11 11:16:18 PM GMT+5:30,46,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Yes,Few times a week,Keyword,First page,1,Maybe,Often,Changed my mind or no longer need the item,Often,No,Occasionally,Yes,2,Yes,2,2,Competitive prices,Product quality and accuracy,2.0,1.0,,2.0,4.0,4.0,2023-06-11 23:16:18-05:30,2023,6,11,23,6,0.0278575344595093,0.5267011492991306,0.0278583956448965,0.0278476108195895,0.0279321416072955,0.3618031681695783,0.438176088948605,0.561823911051395,0.9166431756145148,0.083356824385485,1,-1,0,1,1
2023/06/11 11:16:58 PM GMT+5:30,21,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Rarely,Keyword,Multiple pages,5,Maybe,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,Yes,1,Yes,2,1,Competitive prices,Reducing packaging waste,2.0,5.0,,1.0,4.0,3.0,2023-06-11 23:16:58-05:30,2023,6,11,23,6,0.0278742467006081,0.8605239325267956,0.0278617062820536,0.0278769971787765,0.0279186097445467,0.0279445075672193,0.3414092851526727,0.6585907148473272,0.1666824542265414,0.8333175457734585,1,-1,0,1,1
2023/06/11 11:17:41 PM GMT+5:30,31,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,No,5,Sometimes,3,2,Competitive prices,Customer service responsiveness,3.0,2.0,3.0,2.0,4.0,3.0,2023-06-11 23:17:41-05:30,2023,6,11,23,6,0.0278471713684835,0.02813877733683,0.0280215294268105,0.027863606913194,0.8601092378418435,0.0280196771128383,0.438176088948605,0.561823911051395,0.9166431756145148,0.083356824385485,0,-1,0,1,0
2023/06/11 11:18:35 PM GMT+5:30,36,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,Sometimes,2,No,2,2,User-friendly website/app interface,Customer service responsiveness,2.0,3.0,,2.0,4.0,3.0,2023-06-11 23:18:35-05:30,2023,6,11,23,6,0.0283220747517089,0.028054174132378,0.0281477211517719,0.0278341109341176,0.0282480367103993,0.859393882319624,0.562945602628819,0.437054397371181,0.9166431756145148,0.083356824385485,1,-1,0,0,1
2023/06/11 11:19:12 PM GMT+5:30,35,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,categories,First page,2,No,Often,High shipping costs,Sometimes,Yes,Rarely,Sometimes,3,Yes,2,1,Product recommendations,Product quality and accuracy,2.0,2.0,,1.0,3.0,4.0,2023-06-11 23:19:12-05:30,2023,6,11,23,6,0.2290556810657861,0.0282458676548327,0.028063824586794,0.0279087152396808,0.0279846640333195,0.6587412474195868,0.4322740400109385,0.5677259599890614,0.1250428283408851,0.8749571716591149,1,-1,0,0,1
2023/06/11 11:19:45 PM GMT+5:30,25,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,categories,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Yes,2,Sometimes,4,3,Product recommendations,Customer service responsiveness,4.0,1.0,3.0,3.0,3.0,3.0,2023-06-11 23:19:45-05:30,2023,6,11,23,6,0.0285601296052012,0.653822003333198,0.0278650518732938,0.2338323551825644,0.0279448308236271,0.0279756291821152,0.3414092851526727,0.6585907148473272,0.1666824542265414,0.8333175457734585,0,-1,0,0,0
2023/06/11 11:20:18 PM GMT+5:30,45,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,categories,Multiple pages,3,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,No,2,1,User-friendly website/app interface,Customer service responsiveness,2.0,3.0,,1.0,3.0,2.0,2023-06-11 23:20:18-05:30,2023,6,11,23,6,0.0280430538473158,0.0280584774543037,0.0280309070655086,0.0278339982615892,0.0280224144452705,0.860011148926012,0.1801228724025039,0.8198771275974961,0.9166431756145148,0.083356824385485,1,-1,0,0,1
2023/06/11 11:20:57 PM GMT+5:30,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a week,Filter,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,1,Yes,2,1,Competitive prices,Reducing packaging waste,2.0,2.0,,1.0,3.0,4.0,2023-06-11 23:20:57-05:30,2023,6,11,23,6,0.4574652260577602,0.4305178612975927,0.0279867038968379,0.0278863299034712,0.0280519046365604,0.0280919742077772,0.0868156385412483,0.9131843614587516,0.9166431756145148,0.083356824385485,1,-1,0,0,1
2023/06/11 11:21:30 PM GMT+5:30,36,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Few times a month,categories,Multiple pages,1,No,Often,High shipping costs,Often,Yes,Moderately,Sometimes,1,Sometimes,1,2,Wide product selection,Product quality and accuracy,1.0,1.0,3.0,2.0,4.0,4.0,2023-06-11 23:21:30-05:30,2023,6,11,23,6,0.0334396176582143,0.0339123104576249,0.033440773566996,0.0334263685427182,0.8320727647732075,0.0337081650012388,0.438176088948605,0.561823911051395,0.1250428283408851,0.8749571716591149,1,-1,1,1,1
2023/06/11 11:22:19 PM GMT+5:30,43,Male,Once a month,Beauty and Personal Care,Sometimes,Multiple times a day,Filter,Multiple pages,2,No,Always,Found a better price elsewhere,Often,No,Rarely,Sometimes,1,Yes,2,1,Competitive prices,Product quality and accuracy,2.0,2.0,,1.0,4.0,5.0,2023-06-11 23:22:19-05:30,2023,6,11,23,6,0.0283423007317693,0.8596349913637009,0.0278618538451232,0.0282999364008664,0.0279185007467817,0.0279424169117582,0.1273542546663209,0.8726457453336791,0.1666824542265414,0.8333175457734585,1,-1,0,1,1
2023/06/11 11:22:55 PM GMT+5:30,34,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Few times a week,categories,Multiple pages,4,Maybe,Always,High shipping costs,Often,Yes,Occasionally,Yes,1,Yes,1,1,Competitive prices,Customer service responsiveness,1.0,4.0,,1.0,4.0,5.0,2023-06-11 23:22:55-05:30,2023,6,11,23,6,0.0278637746830696,0.3920871458735771,0.0278646965508955,0.1466965988240181,0.377373169965073,0.0281146141033664,0.438176088948605,0.561823911051395,0.1250428283408851,0.8749571716591149,1,-1,0,1,1
2023/06/11 11:24:21 PM GMT+5:30,43,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Filter,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,No,2,2,Competitive prices,Reducing packaging waste,2.0,2.0,,2.0,4.0,4.0,2023-06-11 23:24:21-05:30,2023,6,11,23,6,0.0278526928375778,0.0282407453358655,0.0279541766474068,0.2271446464390138,0.6607196966223683,0.0280880421177676,0.562945602628819,0.437054397371181,0.9166431756145148,0.083356824385485,1,-1,1,0,1
2023/06/11 11:25:09 PM GMT+5:30,25,Female,Few times a month,Clothing and Fashion;others,No,Few times a week,Keyword,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Often,No,Moderately,No,2,No,2,2,Product recommendations,Customer service responsiveness,2.0,4.0,,2.0,4.0,3.0,2023-06-11 23:25:09-05:30,2023,6,11,23,6,0.0280032553873149,0.0281165817472205,0.0279682392905878,0.0279488898125361,0.0279424415785387,0.8600205921838018,0.1801228724025039,0.8198771275974961,0.1666824542265414,0.8333175457734585,1,-1,0,0,1
